"01/16/2024 08:36AM","01/16/2024 08:38AM","01/10/2024 01:17PM - 12/12/2025 09:59AM",134.433,"1","1","Finished","659edf029b8c9e8f7569e860",,,"no","-","172.16.0.8","Participant 6","2012",,"11:00PM","8:00AM",5,1,5,5,5,1
"01/17/2024 07:48AM","01/17/2024 07:49AM","01/10/2024 01:17PM - 12/12/2025 09:59AM",104.824,"1","1","Finished","659edf029b8c9e8f7569e860",,,"no","-","172.16.0.8","Participant 6","2012",,"11:55PM","7:30AM",5,1,5,5,5,1
"01/19/2024 09:31AM","01/19/2024 09:32AM","01/10/2024 01:17PM - 12/12/2025 09:59AM",81.053,"1","1","Finished","659edf029b8c9e8f7569e860",,,"no","-","172.16.0.8","Participant 6","2012",,"11:30PM","8:00AM",5,1,5,5,5,1
"01/20/2024 08:13AM","01/20/2024 08:15AM","01/10/2024 01:17PM - 12/12/2025 09:59AM",88.367,"1","1","Finished","659edf029b8c9e8f7569e860",,,"no","-","172.16.0.8","Participant 6","2012",,"11:30PM","7:30AM",5,1,5,5,5,1
"01/21/2024 08:18AM","01/21/2024 08:20AM","01/10/2024 01:17PM - 12/12/2025 09:59AM",130.833,"1","1","Finished","659edf029b8c9e8f7569e860",,,"no","-","172.16.0.8","Participant 6","2012",,"1145PM","7:30AM",5,1,5,5,5,1
"01/23/2024 09:08AM","01/23/2024 09:10AM","01/10/2024 01:17PM - 12/12/2025 09:59AM",101.299,"1","1","Finished","659edf029b8c9e8f7569e860",,,"no","-","172.16.0.8","Participant 6","2012",,"10PM","6AM",5,1,5,5,5,1
"01/24/2024 07:47AM","01/24/2024 07:49AM","01/10/2024 01:17PM - 12/12/2025 09:59AM",105.954,"1","1","Finished","659edf029b8c9e8f7569e860",,,"no","-","172.16.0.8","Participant 6","2012",,"7AM","7AM",5,1,5,5,5,1
"01/25/2024 10:49AM","01/25/2024 10:50AM","01/10/2024 01:17PM - 12/12/2025 09:59AM",71.811,"1","1","Finished","659edf029b8c9e8f7569e860",,,"no","-","172.16.0.8","Participant 6","2012",,"10PM","6AM",5,1,5,5,5,1
"01/26/2024 08:11AM","01/26/2024 08:13AM","01/10/2024 01:17PM - 12/12/2025 09:59AM",118.635,"1","1","Finished","659edf029b8c9e8f7569e860",,,"no","-","172.16.0.8","Participant 6","2012",,"12AM","8AM",5,1,5,5,5,1
"01/27/2024 05:40AM","01/27/2024 05:42AM","01/10/2024 01:17PM - 12/12/2025 09:59AM",103.416,"1","1","Finished","659edf029b8c9e8f7569e860",,,"no","-","172.16.0.8","Participant 6","2012",,"10PM",,5,1,5,5,5,1
"01/28/2024 08:24AM","01/28/2024 08:26AM","01/10/2024 01:17PM - 12/12/2025 09:59AM",98.345,"1","1","Finished","659edf029b8c9e8f7569e860",,,"no","-","172.16.0.8","Participant 6","2012",,"10PM","7AM",5,1,5,5,5,1
"01/30/2024 07:35AM","01/30/2024 07:37AM","01/10/2024 01:17PM - 12/12/2025 09:59AM",130.691,"1","1","Finished","659edf029b8c9e8f7569e860",,,"no","-","172.16.0.8","Participant 6","2012",,"12AM","7AM",5,1,5,5,5,1
"01/19/2024 05:09PM","01/19/2024 05:11PM","01/16/2024 10:43AM - 12/12/2025 09:59AM",107.062,"1","1","Finished","65a6a3e7018ce09fd40978d2",,,"no","-","192.168.1.66","Participant 7","2013",,"10:15","6:45",3,2,3,3,3,2
"01/20/2024 07:30PM","01/20/2024 07:31PM","01/16/2024 10:43AM - 12/12/2025 09:59AM",87.392,"1","1","Finished","65a6a3e7018ce09fd40978d2",,,"no","-","192.168.1.66","Participant 7","2013",,"12:00am","7:30am",4,2,4,4,5,2
"01/22/2024 10:48AM","01/22/2024 10:49AM","01/16/2024 10:43AM - 12/12/2025 09:59AM",71.372,"1","1","Finished","65a6a3e7018ce09fd40978d2",,,"no","-","192.168.1.66","Participant 7","2023",,"10:15pm","9:05am",4,2,4,4,5,1
"01/28/2024 09:40PM","01/28/2024 09:41PM","01/16/2024 10:43AM - 12/12/2025 09:59AM",72.775,"1","1","Finished","65a6a3e7018ce09fd40978d2",,,"no","-","192.168.1.66","Participant 7","2023",,"12am","9:15a",3,2,4,4,4,3
"01/30/2024 07:44AM","01/30/2024 07:46AM","01/16/2024 10:43AM - 12/12/2025 09:59AM",95.315,"1","1","Finished","65a6a3e7018ce09fd40978d2",,,"no","-","192.168.1.66","Participant 7","2013",,"10:30","7:35am",4,2,4,4,4,2
"01/31/2024 08:30AM","01/31/2024 08:31AM","01/16/2024 10:43AM - 12/12/2025 09:59AM",77.332,"1","1","Finished","65a6a3e7018ce09fd40978d2",,,"no","-","192.168.1.66","Participant 7","2013",,"10:45pm","8:20am",5,2,5,4,5,2
"02/01/2024 08:59AM","02/01/2024 09:01AM","01/16/2024 10:43AM - 12/12/2025 09:59AM",84.418,"1","1","Finished","65a6a3e7018ce09fd40978d2",,,"no","-","192.168.1.66","Participant 7","2013",,"10:30pm","8:55am",4,2,4,4,5,2
"02/02/2024 10:24AM","02/02/2024 10:26AM","01/16/2024 10:43AM - 12/12/2025 09:59AM",123.367,"1","1","Finished","65a6a3e7018ce09fd40978d2",,,"no","-","192.168.1.66","Participant 7","2013",,"12:20am","10:10am",5,1,5,5,5,1
"02/03/2024 05:06AM","02/03/2024 05:07AM","01/16/2024 10:43AM - 12/12/2025 09:59AM",63.54,"1","1","Finished","65a6a3e7018ce09fd40978d2",,,"no","-","192.168.1.66","Participant 7","2013",,"9:45p","5:00am",4,2,4,4,3,3
"02/04/2024 09:10AM","02/04/2024 09:12AM","01/16/2024 10:43AM - 12/12/2025 09:59AM",113.96,"1","1","Finished","65a6a3e7018ce09fd40978d2",,,"no","-","192.168.1.66","Participant 7","2013",,"10:15pm","9:00am",4,2,4,4,4,2
"02/05/2024 08:48AM","02/05/2024 08:49AM","01/16/2024 10:43AM - 12/12/2025 09:59AM",57.072,"1","1","Finished","65a6a3e7018ce09fd40978d2",,,"no","-","192.168.1.66","Participant 7","2013",,"9:45pm","8:30am",5,1,5,5,5,1
"01/18/2024 07:51AM","01/18/2024 07:55AM","01/17/2024 11:31AM - 12/12/2025 09:59AM",295.492,"1","1","Finished","65a800b8018ce09fd40e0309",,,"no","-","192.168.1.115","Participant 8","2014",,"11:30 pm","7:30 am",4,1,4,4,4,1
"01/19/2024 07:52AM","01/19/2024 07:56AM","01/17/2024 11:31AM - 12/12/2025 09:59AM",207.804,"1","1","Finished","65a800b8018ce09fd40e0309",,,"no","-","192.168.12.159","Participant 8","2014",,"11 pm","7:30 am",5,1,4,4,3,2
"01/20/2024 07:43AM","01/20/2024 07:47AM","01/17/2024 11:31AM - 12/12/2025 09:59AM",232.186,"1","1","Finished","65a800b8018ce09fd40e0309",,,"no","-","192.168.1.115","Participant 8","2014",,"11:15 pm","7:40 am",4,1,4,4,3,2
"01/21/2024 07:51AM","01/21/2024 07:53AM","01/17/2024 11:31AM - 12/12/2025 09:59AM",139.135,"1","1","Finished","65a800b8018ce09fd40e0309",,,"no","-","192.168.1.115","Participant 8","2014",,"10:45 pm","7:30 am",2,3,3,3,2,2
"01/22/2024 08:42AM","01/22/2024 08:45AM","01/17/2024 11:31AM - 12/12/2025 09:59AM",135.735,"1","1","Finished","65a800b8018ce09fd40e0309",,,"no","-","192.168.12.159","Participant 8","2014",,"9:00pm","8:30 am",4,2,4,4,3,2
"01/23/2024 07:52AM","01/23/2024 07:56AM","01/17/2024 11:31AM - 12/12/2025 09:59AM",275.005,"1","1","Finished","65a800b8018ce09fd40e0309",,,"no","-","192.168.12.159","Participant 8","2014",,"10:30 pm","7:45am",4,2,4,4,3,2
"01/24/2024 07:33AM","01/24/2024 07:34AM","01/17/2024 11:31AM - 12/12/2025 09:59AM",75.928,"1","1","Finished","65a800b8018ce09fd40e0309",,,"no","-","192.168.12.159","Participant 8","2014",,"10 pm","7:30 am",5,1,5,5,5,1
"01/25/2024 07:05AM","01/25/2024 07:07AM","01/17/2024 11:31AM - 12/12/2025 09:59AM",87.068,"1","1","Finished","65a800b8018ce09fd40e0309",,,"no","-","192.168.1.115","Participant 8","2014",,"9:30 pm","7:00 am",5,1,5,5,5,1
"01/26/2024 07:48AM","01/26/2024 07:51AM","01/17/2024 11:31AM - 12/12/2025 09:59AM",133.917,"1","1","Finished","65a800b8018ce09fd40e0309",,,"no","-","192.168.12.159","Participant 8","2014",,"11:00 pm","7:42 am",4,1,4,4,4,1
"01/27/2024 07:59AM","01/27/2024 08:02AM","01/17/2024 11:31AM - 12/12/2025 09:59AM",178.85,"1","1","Finished","65a800b8018ce09fd40e0309",,,"no","-","192.168.12.159","Participant 8","2014
",,"9:00 pm","7:30am",5,1,4,4,4,1
"01/28/2024 07:44AM","01/28/2024 07:46AM","01/17/2024 11:31AM - 12/12/2025 09:59AM",122.537,"1","1","Finished","65a800b8018ce09fd40e0309",,,"no","-","192.168.12.159","Participant 8","2014",,"10:00 pm","7:30 am",5,1,4,4,4,1
"01/29/2024 07:57AM","01/29/2024 07:59AM","01/17/2024 11:31AM - 12/12/2025 09:59AM",86.473,"1","1","Finished","65a800b8018ce09fd40e0309",,,"no","-","192.168.12.159","Participant 8","2014",,"10:00 pm","7:40 am",4,1,4,4,4,1
"01/30/2024 07:52AM","01/30/2024 07:54AM","01/17/2024 11:31AM - 12/12/2025 09:59AM",90.695,"1","1","Finished","65a800b8018ce09fd40e0309",,,"no","-","192.168.1.115","Participant 8","2014",,"10:00 pm","7:45 am",5,1,4,4,5,1
"01/31/2024 07:56AM","01/31/2024 07:57AM","01/17/2024 11:31AM - 12/12/2025 09:59AM",71.906,"1","1","Finished","65a800b8018ce09fd40e0309",,,"no","-","192.168.12.159","Participant 8","2014",,"10:00 pm","7:30 am",5,1,5,5,5,1
"02/01/2024 07:58AM","02/01/2024 07:59AM","01/17/2024 11:31AM - 12/12/2025 09:59AM",74.475,"1","1","Finished","65a800b8018ce09fd40e0309",,,"no","-","192.168.1.115","Participant 8","2014",,"19:00 pm","7:30 am",5,1,4,4,4,1
"02/02/2024 07:43AM","02/02/2024 07:44AM","01/17/2024 11:31AM - 12/12/2025 09:59AM",67.724,"1","1","Finished","65a800b8018ce09fd40e0309",,,"no","-","192.168.12.159","Participant 8","2014",,"10:00 pm","7:30 am",5,1,5,5,5,1
"02/03/2024 07:40AM","02/03/2024 07:41AM","01/17/2024 11:31AM - 12/12/2025 09:59AM",47.502,"1","1","Finished","65a800b8018ce09fd40e0309",,,"no","-","192.168.1.115","Participant 8","2014",,"10:00 pm","7:30 am",5,1,5,5,5,1
"02/04/2024 07:49AM","02/04/2024 07:51AM","01/17/2024 11:31AM - 12/12/2025 09:59AM",87.167,"1","1","Finished","65a800b8018ce09fd40e0309",,,"no","-","192.168.1.115","Participant 8","2014",,"11:00 pm","7:40  am",5,1,5,5,5,1
"02/05/2024 07:49AM","02/05/2024 07:51AM","01/17/2024 11:31AM - 12/12/2025 09:59AM",63.67,"1","1","Finished","65a800b8018ce09fd40e0309",,,"no","-","192.168.1.115","Participant 8","2014",,"10:00pm","7:40 am",5,1,5,5,5,1
"02/06/2024 07:47AM","02/06/2024 07:48AM","01/17/2024 11:31AM - 12/12/2025 09:59AM",86.636,"1","1","Finished","65a800b8018ce09fd40e0309",,,"no","-","192.168.1.115","Participant 8","2014",,"10:00 pm","7:30 am",5,1,5,5,5,1
"01/19/2024 09:36AM","01/19/2024 09:38AM","01/18/2024 01:36PM - 12/12/2025 09:59AM",118.911,"1","1","Finished","65a96f7d018ce09fd41416d8",,,"no","-","192.168.1.146","Participant 9","2015",,"10:15 PM","8:15 AM",5,1,5,5,5,1
"01/20/2024 08:29AM","01/20/2024 08:31AM","01/18/2024 01:36PM - 12/12/2025 09:59AM",101.504,"1","1","Finished","65a96f7d018ce09fd41416d8",,,"no","-","192.168.1.146","Participant 9","2015",,"12:45AM","8:20",5,1,5,4,5,1
"01/21/2024 05:01PM","01/21/2024 05:02PM","01/18/2024 01:36PM - 12/12/2025 09:59AM",90.429,"1","1","Finished","65a96f7d018ce09fd41416d8",,,"no","-","192.168.1.146","Participant 9","2015",,"10:15 PM","7:24 AM",5,1,5,5,5,1
"01/22/2024 10:22AM","01/22/2024 10:23AM","01/18/2024 01:36PM - 12/12/2025 09:59AM",85.205,"1","1","Finished","65a96f7d018ce09fd41416d8",,,"no","-","192.168.1.146","Participant 9","2015",,"10:45PM","8:21AM",4,2,4,4,5,2
"01/23/2024 07:50AM","01/23/2024 07:51AM","01/18/2024 01:36PM - 12/12/2025 09:59AM",84.035,"1","1","Finished","65a96f7d018ce09fd41416d8",,,"no","-","192.168.1.146","Participant 9","2015",,"11:05 PM","7:45 AM",5,1,5,5,5,1
"01/25/2024 12:26PM","01/25/2024 12:28PM","01/18/2024 01:36PM - 12/12/2025 09:59AM",152.061,"1","1","Finished","65a96f7d018ce09fd41416d8",,,"no","-","192.168.1.146","Participant 9","2015",,"11:05","8:21 AM",5,1,5,4,5,1
"01/26/2024 12:36PM","01/26/2024 12:37PM","01/18/2024 01:36PM - 12/12/2025 09:59AM",64.803,"1","1","Finished","65a96f7d018ce09fd41416d8",,,"no","-","192.168.1.146","Participant 9","2015",,"11:30 PM","8:18AM",5,1,5,5,5,1
"01/27/2024 11:17AM","01/27/2024 11:18AM","01/18/2024 01:36PM - 12/12/2025 09:59AM",76.708,"1","1","Finished","65a96f7d018ce09fd41416d8",,,"no","-","192.168.1.146","Participant 9","2015",,"11:30 PM","0905 AM",5,1,4,4,5,1
"01/28/2024 08:19AM","01/28/2024 08:21AM","01/18/2024 01:36PM - 12/12/2025 09:59AM",76.602,"1","1","Finished","65a96f7d018ce09fd41416d8",,,"no","-","192.168.1.146","Participant 9","2015",,"1215AM","7:18 AM",5,1,5,4,5,1
"01/29/2024 10:12AM","01/29/2024 10:13AM","01/18/2024 01:36PM - 12/12/2025 09:59AM",51.211,"1","1","Finished","65a96f7d018ce09fd41416d8",,,"no","-","100.115.213.169","Participant 9","2015",,"9:50 PM","6:09AM",5,1,5,5,5,1
"01/30/2024 04:58PM","01/30/2024 04:59PM","01/18/2024 01:36PM - 12/12/2025 09:59AM",75.232,"1","1","Finished","65a96f7d018ce09fd41416d8",,,"no","-","192.168.1.146","Participant 9","2015",,"11:20 PM","8:00 AM",5,1,5,4,5,1
"01/31/2024 05:16PM","01/31/2024 05:24PM","01/18/2024 01:36PM - 12/12/2025 09:59AM",480.411,"1","1","Finished","65a96f7d018ce09fd41416d8",,,"no","-","192.168.1.146","Participant 9","2015",,"10:45 PM","8:17 AM",5,1,5,5,5,1
"02/01/2024 09:13AM","02/01/2024 09:15AM","01/18/2024 01:36PM - 12/12/2025 09:59AM",84.292,"1","1","Finished","65a96f7d018ce09fd41416d8",,,"no","-","192.168.1.146","Participant 9","2015",,"11:10PM","8:00AM",5,1,5,5,5,1
"02/02/2024 09:34AM","02/02/2024 09:35AM","01/18/2024 01:36PM - 12/12/2025 09:59AM",53.908,"1","1","Finished","65a96f7d018ce09fd41416d8",,,"no","-","192.168.1.146","Participant 9","2015",,"11:15 PM","7:45 AM",5,1,4,4,5,1
"02/03/2024 08:54AM","02/03/2024 08:56AM","01/18/2024 01:36PM - 12/12/2025 09:59AM",102.079,"1","1","Finished","65a96f7d018ce09fd41416d8",,,"no","-","192.168.1.146","Participant 9","2015",,"11:40PM","7:50 AM",5,1,5,5,5,1
"02/05/2024 10:21AM","02/05/2024 10:22AM","01/18/2024 01:36PM - 12/12/2025 09:59AM",59.631,"1","1","Finished","65a96f7d018ce09fd41416d8",,,"no","-","192.168.1.146","Participant 9","2015",,"11:50 PM
","9:10 AM",5,1,5,4,5,1
"02/06/2024 12:10PM","02/06/2024 12:11PM","01/18/2024 01:36PM - 12/12/2025 09:59AM",82.4,"1","1","Finished","65a96f7d018ce09fd41416d8",,,"no","-","100.69.64.130","Participant 9","2015",,"11:20 PM","8:10 AM",5,1,5,5,5,1
"02/07/2024 09:40AM","02/07/2024 09:45AM","01/18/2024 01:36PM - 12/12/2025 09:59AM",310.923,"1","1","Finished","65a96f7d018ce09fd41416d8",,,"no","-","192.168.1.146","Participant 9","2015",,"11:05 PM","0810 AM",5,1,5,5,5,1
"01/31/2024 07:21AM","01/31/2024 07:22AM","01/30/2024 10:37AM - 12/12/2025 09:59AM",68.703,"1","1","Finished","65b91777d072d2d2ce606b54",,,"no","-","192.168.1.106","Participant 10","2016",,"11:40 pm","7:20am",5,1,5,5,5,1
"02/01/2024 08:01AM","02/01/2024 08:02AM","01/30/2024 10:37AM - 12/12/2025 09:59AM",65.458,"1","1","Finished","65b91777d072d2d2ce606b54",,,"no","-","192.168.1.106","Participant 10","2016",,"11:20","7:23 am",5,1,5,5,5,1
"02/02/2024 07:41AM","02/02/2024 07:42AM","01/30/2024 10:37AM - 12/12/2025 09:59AM",77.349,"1","1","Finished","65b91777d072d2d2ce606b54",,,"no","-","192.168.1.106","Participant 10","2016",,"11:55","7:30 am",5,1,5,5,5,1
"02/03/2024 07:46AM","02/03/2024 07:47AM","01/30/2024 10:37AM - 12/12/2025 09:59AM",68.13,"1","1","Finished","65b91777d072d2d2ce606b54",,,"no","-","192.168.1.106","Participant 10","2016",,"11:55 pm","7:30 am",5,1,5,5,5,1
"02/04/2024 08:09AM","02/04/2024 08:12AM","01/30/2024 10:37AM - 12/12/2025 09:59AM",165.991,"1","1","Finished","65b91777d072d2d2ce606b54",,,"no","-","192.168.1.106","Participant 10","2026",,"11:35","8:14",4,1,5,5,5,1
"02/05/2024 07:46AM","02/05/2024 07:47AM","01/30/2024 10:37AM - 12/12/2025 09:59AM",80.383,"1","1","Finished","65b91777d072d2d2ce606b54",,,"no","-","192.168.1.106","Participant 10","2016",,"12:18 am","7:41",5,1,5,5,5,1
"02/06/2024 06:20AM","02/06/2024 06:22AM","01/30/2024 10:37AM - 12/12/2025 09:59AM",117.896,"1","1","Finished","65b91777d072d2d2ce606b54",,,"no","-","192.168.1.106","Participant 10","2016

",,"11:54pm","6:20am",5,1,5,5,5,1
"02/07/2024 07:55AM","02/07/2024 07:56AM","01/30/2024 10:37AM - 12/12/2025 09:59AM",62.619,"1","1","Finished","65b91777d072d2d2ce606b54",,,"no","-","192.168.1.106","Participant 10","2016",,"11:55pm","8:00 am",5,1,5,5,5,1
"02/08/2024 07:56AM","02/08/2024 07:57AM","01/30/2024 10:37AM - 12/12/2025 09:59AM",73.493,"1","1","Finished","65b91777d072d2d2ce606b54",,,"no","-","192.168.1.106","Participant 10","2016",,"12;10 am","7:15 am",5,1,5,5,5,2
"02/10/2024 07:26PM","02/10/2024 07:28PM","01/30/2024 10:37AM - 12/12/2025 09:59AM",121.136,"1","1","Finished","65b91777d072d2d2ce606b54",,,"no","-","100.91.117.27","Participant 10","2016",,"did not go to bed","did not get up because we drove all night took a nap from 2:00 am until 4:00 am",1,5,1,1,1,5
"02/11/2024 01:00PM","02/11/2024 01:02PM","01/30/2024 10:37AM - 12/12/2025 09:59AM",89.61,"1","1","Finished","65b91777d072d2d2ce606b54",,,"no","-","192.168.1.106","Participant 10","2016",,"5:45 am today, Sunday","12:24 pm",5,1,5,4,5,1
"02/12/2024 07:23AM","02/12/2024 08:45AM","01/30/2024 10:37AM - 12/12/2025 09:59AM",4905.561,"1","1","Finished","65b91777d072d2d2ce606b54",,,"no","-","192.168.1.106","Participant 10","2016",,"11:45","7:15",5,1,5,5,5,1
"02/14/2024 07:44AM","02/14/2024 07:45AM","01/30/2024 10:37AM - 12/12/2025 09:59AM",53.634,"1","1","Finished","65b91777d072d2d2ce606b54",,,"no","-","192.168.1.106","Participant 10","2016",,"11:18","7:45",5,1,5,5,5,1
"02/15/2024 07:42AM","02/15/2024 07:43AM","01/30/2024 10:37AM - 12/12/2025 09:59AM",68.615,"1","1","Finished","65b91777d072d2d2ce606b54",,,"no","-","192.168.1.106","Participant 10","2016",,"11:50","7:50am",5,1,5,5,5,1
"02/16/2024 07:38AM","02/16/2024 07:39AM","01/30/2024 10:37AM - 12/12/2025 09:59AM",56.984,"1","1","Finished","65b91777d072d2d2ce606b54",,,"no","-","192.168.1.106","Participant 10","2016",,"12:18","7:40",5,1,5,5,5,1
"02/17/2024 08:22AM","02/17/2024 08:23AM","01/30/2024 10:37AM - 12/12/2025 09:59AM",61.377,"1","1","Finished","65b91777d072d2d2ce606b54",,,"no","-","192.168.1.106","Participant 10","2016",,"12:22","8:23",5,1,5,5,5,1
"02/18/2024 09:44AM","02/18/2024 09:45AM","01/30/2024 10:37AM - 12/12/2025 09:59AM",65.114,"1","1","Finished","65b91777d072d2d2ce606b54",,,"no","-","192.168.1.106","Participant 10","2016",,"12:25","8:34",5,1,5,5,5,1
"02/20/2024 08:07AM","02/20/2024 08:08AM","01/30/2024 10:37AM - 12/12/2025 09:59AM",55.584,"1","1","Finished","65b91777d072d2d2ce606b54",,,"no","-","192.168.1.106","Participant 10","2016",,"12:15","8:09",5,1,5,5,5,1
"02/10/2024 08:13AM","02/10/2024 08:15AM","02/08/2024 03:39PM - 12/12/2025 09:59AM",127.444,"3","1","Finished","65c53be39f3db7f5e74322c5","0.0","0.0","no","-","192.168.1.183","Participant 12","2017",,"12:55","7:50 am",3,2,3,4,4,2
"02/11/2024 07:33AM","02/11/2024 07:36AM","02/08/2024 03:39PM - 12/12/2025 09:59AM",145.518,"1","1","Finished","65c53be39f3db7f5e74322c5","0.0","0.0","no","-","192.168.1.183","Participant 12","2017",,"Midnight","7::23 a.m.",3,2,3,4,3,3
"02/12/2024 07:53AM","02/12/2024 07:54AM","02/08/2024 03:39PM - 12/12/2025 09:59AM",81.168,"1","1","Finished","65c53be39f3db7f5e74322c5","0.0","0.0","no","-","192.168.1.183","Participant 12","2017",,"11:55","7:16",3,2,3,3,3,3
"02/12/2024 11:45PM","02/12/2024 11:47PM","02/08/2024 03:39PM - 12/12/2025 09:59AM",138.748,"1","1","Finished","65c53be39f3db7f5e74322c5","0.0","0.0","no","-","2600:1700:8740:11b0::3f","Participant 12","2017",,"11:55","7:16 a.m.",3,2,3,3,3,3
"02/13/2024 07:40AM","02/13/2024 07:42AM","02/08/2024 03:39PM - 12/12/2025 09:59AM",165.732,"1","1","Finished","65c53be39f3db7f5e74322c5","0.0","0.0","no","-","192.168.1.183","Participant 12","2017",,"11:57","7:16",4,2,4,4,4,1
"02/14/2024 07:54AM","02/14/2024 07:56AM","02/08/2024 03:39PM - 12/12/2025 09:59AM",94.445,"1","1","Finished","65c53be39f3db7f5e74322c5","0.0","0.0","no","-","192.168.1.183","Participant 12","2017",,"12:15","7:36",4,1,4,4,4,1
"02/16/2024 08:07AM","02/16/2024 08:08AM","02/08/2024 03:39PM - 12/12/2025 09:59AM",74.275,"1","1","Finished","65c53be39f3db7f5e74322c5","0.0","0.0","no","-","192.168.1.183","Participant 12","2017",,"11:55","7:22",4,1,4,4,4,1
"02/17/2024 11:46PM","02/17/2024 11:48PM","02/08/2024 03:39PM - 12/12/2025 09:59AM",101.271,"1","1","Finished","65c53be39f3db7f5e74322c5","0.0","0.0","no","-","192.168.1.183","Participant 12","2017",,"11:57","7:32",4,1,4,4,4,1
"02/18/2024 07:15AM","02/18/2024 07:17AM","02/08/2024 03:39PM - 12/12/2025 09:59AM",150.645,"1","1","Finished","65c53be39f3db7f5e74322c5","0.0","0.0","no","-","2600:1700:8740:11b0::3f","Participant 12","2017",,"11:57","7:00 am",4,1,3,3,3,2
"02/19/2024 07:43AM","02/19/2024 07:46AM","02/08/2024 03:39PM - 12/12/2025 09:59AM",195.6,"1","1","Finished","65c53be39f3db7f5e74322c5","0.0","0.0","no","-","192.168.1.183","Participant 12","2017",,"12:03","7:27 a.m.",4,1,4,4,4,2
"02/20/2024 07:51AM","02/20/2024 07:52AM","02/08/2024 03:39PM - 12/12/2025 09:59AM",81.655,"1","1","Finished","65c53be39f3db7f5e74322c5","0.0","0.0","no","-","192.168.1.183","Participant 12","2017",,"11:55","7:23",3,3,3,3,3,3
"02/21/2024 07:05AM","02/21/2024 07:07AM","02/08/2024 03:39PM - 12/12/2025 09:59AM",133.871,"1","1","Finished","65c53be39f3db7f5e74322c5","0.0","0.0","no","-","192.168.1.183","Participant 12","2017",,"11:57 pm","7:00 am ",4,2,3,3,4,2
"02/22/2024 08:06AM","02/22/2024 08:08AM","02/08/2024 03:39PM - 12/12/2025 09:59AM",115.745,"1","1","Finished","65c53be39f3db7f5e74322c5","0.0","0.0","no","-","192.168.1.183","Participant 12","2017",,"12:15am","7:40 am",4,2,3,4,3,2
"02/23/2024 06:19AM","02/23/2024 06:21AM","02/08/2024 03:39PM - 12/12/2025 09:59AM",122.816,"1","1","Finished","65c53be39f3db7f5e74322c5","0.0","0.0","no","-","2600:1700:8740:11b0::3f","Participant 12","2017",,"10:49 pm","5:40 am ",4,4,4,4,4,2
"02/24/2024 11:44PM","02/24/2024 11:46PM","02/08/2024 03:39PM - 12/12/2025 09:59AM",101.317,"1","1","Finished","65c53be39f3db7f5e74322c5","0.0","0.0","no","-","2600:1700:8740:11b0:5c54:2b04:629:ffab","Participant 12","2017",,"12:10 am","7:28",3,2,3,3,3,2
"02/25/2024 07:03AM","02/25/2024 07:05AM","02/08/2024 03:39PM - 12/12/2025 09:59AM",145.275,"1","1","Finished","65c53be39f3db7f5e74322c5","0.0","0.0","no","-","2600:1700:8740:11b0:5c54:2b04:629:ffab","Participant 12","2017",,"12:10","6:48 a.m.",3,3,3,3,3,3
"02/27/2024 11:46PM","02/27/2024 11:48PM","02/08/2024 03:39PM - 12/12/2025 09:59AM",110.235,"1","1","Finished","65c53be39f3db7f5e74322c5","0.0","0.0","no","-","2600:1700:8740:11b0::3f","Participant 12","2017",,"6:58","5:27 am",3,3,3,3,3,2
"02/28/2024 07:51AM","02/28/2024 07:54AM","02/08/2024 03:39PM - 12/12/2025 09:59AM",148.049,"1","1","Finished","65c53be39f3db7f5e74322c5","0.0","0.0","no","-","2600:1700:8740:11b0::3f","Participant 12","2017",,"12:05 a.m.","7:20 a.m.",4,2,4,4,4,2
"02/29/2024 08:08AM","02/29/2024 08:10AM","02/08/2024 03:39PM - 12/12/2025 09:59AM",136.983,"1","1","Finished","65c53be39f3db7f5e74322c5","0.0","0.0","no","-","192.168.1.183","Participant 12","2017",,"12:15 a.m.","7:40 a.m.",4,1,4,4,4,2
